,Unnamed: 0,al.mode,al.op,al.op.rate,al.op.tsp,al.pv,al.pv.rate,al.pv.tsp,as.mode,as.op,as.op.rate,as.op.tsp,as.pv,as.pv.rate,as.pv.tsp,ascracker.mode,ascracker.op,ascracker.op.rate,ascracker.op.tsp,ascracker.pv,ascracker.pv.rate,ascracker.pv.tsp,ascracker.valve.op,ga.mode,ga.op,ga.op.rate,ga.op.tsp,ga.pv,ga.pv.rate,ga.pv.tsp,in.mode,in.op,in.op.rate,in.op.tsp,in.pv,in.pv.rate,in.pv.tsp,manip.mode,manip.op,manip.op.rate,manip.pv,manip.pv.rate,manip.pv.tsp,manip.rs.rpm,mbe.p,pyrometer.t,sb.mode,sb.op,sb.op.rate,sb.op.tsp,sb.pv,sb.pv.rate,sb.pv.tsp,sbcond.mode,sbcond.op,sbcond.op.rate,sbcond.op.tsp,sbcond.pv,sbcond.pv.rate,sbcond.pv.tsp,sbcracker.mode,sbcracker.op,sbcracker.op.rate,sbcracker.op.tsp,sbcracker.pv,sbcracker.pv.rate,sbcracker.pv.tsp,shutter.al,shutter.as,shutter.ga,shutter.in,shutter.pyrometer,shutter.sb,shutter.suko,shutter.susi,suko.mode,suko.op,suko.op.rate,suko.op.tsp,suko.pv,suko.pv.rate,suko.pv.tsp,susi.mode,susi.op,susi.op.rate,susi.op.tsp,susi.pv,susi.pv.rate,susi.pv.tsp,this.recipesrunning,time,TimeInMin,time_in_min
288,288,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,622.6666667,40,827.62018,pid,0,0,0,587.6666667,40,788.5271378,pid,0,0,290.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.63333333,2,40,0,0,0,1,289,4.816666667,4.816666667
289,289,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,623.3333333,40,827.62018,pid,0,0,0,588.3333333,40,788.5271378,pid,0,0,291.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.66666667,2,40,0,0,0,1,290,4.833333333,4.833333333
290,290,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,624,40,827.62018,pid,0,0,0,589,40,788.5271378,pid,0,0,292.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.7,2,40,0,0,0,1,291,4.85,4.85
291,291,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,624.6666667,40,827.62018,pid,0,0,0,589.6666667,40,788.5271378,pid,0,0,293.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.73333333,2,40,0,0,0,1,292,4.866666667,4.866666667
292,292,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,625.3333333,40,827.62018,pid,0,0,0,590.3333333,40,788.5271378,pid,0,0,294.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.76666667,2,40,0,0,0,1,293,4.883333333,4.883333333
293,293,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,626,40,827.62018,pid,0,0,0,591,40,788.5271378,pid,0,0,295,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.8,2,40,0,0,0,1,294,4.9,4.9
294,294,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,626.6666667,40,827.62018,pid,0,0,0,591.6666667,40,788.5271378,pid,0,0,295.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.83333333,2,40,0,0,0,1,295,4.916666667,4.916666667
295,295,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,627.3333333,40,827.62018,pid,0,0,0,592.3333333,40,788.5271378,pid,0,0,296.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.86666667,2,40,0,0,0,1,296,4.933333333,4.933333333
296,296,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,628,40,827.62018,pid,0,0,0,593,40,788.5271378,pid,0,0,297.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.9,2,40,0,0,0,1,297,4.95,4.95
297,297,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,628.6666667,40,827.62018,pid,0,0,0,593.6666667,40,788.5271378,pid,0,0,298.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.93333333,2,40,0,0,0,1,298,4.966666667,4.966666667
298,298,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,629.3333333,40,827.62018,pid,0,0,0,594.3333333,40,788.5271378,pid,0,0,299.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,13.96666667,2,40,0,0,0,1,299,4.983333333,4.983333333
299,299,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,630,40,827.62018,pid,0,0,0,595,40,788.5271378,pid,0,0,300,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14,2,40,0,0,0,1,300,5,5
300,300,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,630.6666667,40,827.62018,pid,0,0,0,595.6666667,40,788.5271378,pid,0,0,300.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.03333333,2,40,0,0,0,1,301,5.016666667,5.016666667
301,301,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,631.3333333,40,827.62018,pid,0,0,0,596.3333333,40,788.5271378,pid,0,0,301.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.06666667,2,40,0,0,0,1,302,5.033333333,5.033333333
302,302,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,632,40,827.62018,pid,0,0,0,597,40,788.5271378,pid,0,0,302.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.1,2,40,0,0,0,1,303,5.05,5.05
303,303,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,632.6666667,40,827.62018,pid,0,0,0,597.6666667,40,788.5271378,pid,0,0,303.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.13333333,2,40,0,0,0,1,304,5.066666667,5.066666667
304,304,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,633.3333333,40,827.62018,pid,0,0,0,598.3333333,40,788.5271378,pid,0,0,304.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.16666667,2,40,0,0,0,1,305,5.083333333,5.083333333
305,305,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,634,40,827.62018,pid,0,0,0,599,40,788.5271378,pid,0,0,305,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.2,2,40,0,0,0,1,306,5.1,5.1
306,306,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,634.6666667,40,827.62018,pid,0,0,0,599.6666667,40,788.5271378,pid,0,0,305.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.23333333,2,40,0,0,0,1,307,5.116666667,5.116666667
307,307,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,635.3333333,40,827.62018,pid,0,0,0,600.3333333,40,788.5271378,pid,0,0,306.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.26666667,2,40,0,0,0,1,308,5.133333333,5.133333333
308,308,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,636,40,827.62018,pid,0,0,0,601,40,788.5271378,pid,0,0,307.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.3,2,40,0,0,0,1,309,5.15,5.15
309,309,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,636.6666667,40,827.62018,pid,0,0,0,601.6666667,40,788.5271378,pid,0,0,308.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.33333333,2,40,0,0,0,1,310,5.166666667,5.166666667
310,310,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,637.3333333,40,827.62018,pid,0,0,0,602.3333333,40,788.5271378,pid,0,0,309.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.36666667,2,40,0,0,0,1,311,5.183333333,5.183333333
311,311,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,638,40,827.62018,pid,0,0,0,603,40,788.5271378,pid,0,0,310,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.4,2,40,0,0,0,1,312,5.2,5.2
312,312,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,638.6666667,40,827.62018,pid,0,0,0,603.6666667,40,788.5271378,pid,0,0,310.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.43333333,2,40,0,0,0,1,313,5.216666667,5.216666667
313,313,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,639.3333333,40,827.62018,pid,0,0,0,604.3333333,40,788.5271378,pid,0,0,311.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.46666667,2,40,0,0,0,1,314,5.233333333,5.233333333
314,314,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,640,40,827.62018,pid,0,0,0,605,40,788.5271378,pid,0,0,312.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.5,2,40,0,0,0,1,315,5.25,5.25
315,315,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,640.6666667,40,827.62018,pid,0,0,0,605.6666667,40,788.5271378,pid,0,0,313.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.53333333,2,40,0,0,0,1,316,5.266666667,5.266666667
316,316,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,641.3333333,40,827.62018,pid,0,0,0,606.3333333,40,788.5271378,pid,0,0,314.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.56666667,2,40,0,0,0,1,317,5.283333333,5.283333333
317,317,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,642,40,827.62018,pid,0,0,0,607,40,788.5271378,pid,0,0,315,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.6,2,40,0,0,0,1,318,5.3,5.3
318,318,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,642.6666667,40,827.62018,pid,0,0,0,607.6666667,40,788.5271378,pid,0,0,315.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.63333333,2,40,0,0,0,1,319,5.316666667,5.316666667
319,319,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,643.3333333,40,827.62018,pid,0,0,0,608.3333333,40,788.5271378,pid,0,0,316.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.66666667,2,40,0,0,0,1,320,5.333333333,5.333333333
320,320,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,644,40,827.62018,pid,0,0,0,609,40,788.5271378,pid,0,0,317.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.7,2,40,0,0,0,1,321,5.35,5.35
321,321,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,644.6666667,40,827.62018,pid,0,0,0,609.6666667,40,788.5271378,pid,0,0,318.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.73333333,2,40,0,0,0,1,322,5.366666667,5.366666667
322,322,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,645.3333333,40,827.62018,pid,0,0,0,610.3333333,40,788.5271378,pid,0,0,319.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.76666667,2,40,0,0,0,1,323,5.383333333,5.383333333
323,323,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,646,40,827.62018,pid,0,0,0,611,40,788.5271378,pid,0,0,320,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.8,2,40,0,0,0,1,324,5.4,5.4
324,324,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,646.6666667,40,827.62018,pid,0,0,0,611.6666667,40,788.5271378,pid,0,0,320.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.83333333,2,40,0,0,0,1,325,5.416666667,5.416666667
325,325,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,647.3333333,40,827.62018,pid,0,0,0,612.3333333,40,788.5271378,pid,0,0,321.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.86666667,2,40,0,0,0,1,326,5.433333333,5.433333333
326,326,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,648,40,827.62018,pid,0,0,0,613,40,788.5271378,pid,0,0,322.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.9,2,40,0,0,0,1,327,5.45,5.45
327,327,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,648.6666667,40,827.62018,pid,0,0,0,613.6666667,40,788.5271378,pid,0,0,323.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.93333333,2,40,0,0,0,1,328,5.466666667,5.466666667
328,328,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,649.3333333,40,827.62018,pid,0,0,0,614.3333333,40,788.5271378,pid,0,0,324.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,14.96666667,2,40,0,0,0,1,329,5.483333333,5.483333333
329,329,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,650,40,827.62018,pid,0,0,0,615,40,788.5271378,pid,0,0,325,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15,2,40,0,0,0,1,330,5.5,5.5
330,330,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,650.6666667,40,827.62018,pid,0,0,0,615.6666667,40,788.5271378,pid,0,0,325.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.03333333,2,40,0,0,0,1,331,5.516666667,5.516666667
331,331,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,651.3333333,40,827.62018,pid,0,0,0,616.3333333,40,788.5271378,pid,0,0,326.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.06666667,2,40,0,0,0,1,332,5.533333333,5.533333333
332,332,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,652,40,827.62018,pid,0,0,0,617,40,788.5271378,pid,0,0,327.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.1,2,40,0,0,0,1,333,5.55,5.55
333,333,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,652.6666667,40,827.62018,pid,0,0,0,617.6666667,40,788.5271378,pid,0,0,328.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.13333333,2,40,0,0,0,1,334,5.566666667,5.566666667
334,334,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,653.3333333,40,827.62018,pid,0,0,0,618.3333333,40,788.5271378,pid,0,0,329.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.16666667,2,40,0,0,0,1,335,5.583333333,5.583333333
335,335,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,654,40,827.62018,pid,0,0,0,619,40,788.5271378,pid,0,0,330,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.2,2,40,0,0,0,1,336,5.6,5.6
336,336,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,654.6666667,40,827.62018,pid,0,0,0,619.6666667,40,788.5271378,pid,0,0,330.8333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.23333333,2,40,0,0,0,1,337,5.616666667,5.616666667
337,337,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,655.3333333,40,827.62018,pid,0,0,0,620.3333333,40,788.5271378,pid,0,0,331.6666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.26666667,2,40,0,0,0,1,338,5.633333333,5.633333333
338,338,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,656,40,827.62018,pid,0,0,0,621,40,788.5271378,pid,0,0,332.5,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.3,2,40,0,0,0,1,339,5.65,5.65
339,339,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,656.6666667,40,827.62018,pid,0,0,0,621.6666667,40,788.5271378,pid,0,0,333.3333333,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.33333333,2,40,0,0,0,1,340,5.666666667,5.666666667
340,340,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,657.3333333,40,827.62018,pid,0,0,0,622.3333333,40,788.5271378,pid,0,0,334.1666667,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.36666667,2,40,0,0,0,1,341,5.683333333,5.683333333
341,341,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,658,40,827.62018,pid,0,0,0,623,40,788.5271378,pid,0,0,335,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,closed,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,15.4,2,40,0,0,0,1,342,5.7,5.7
